Id,Name,Language,keywords
1059930,sherlock holmes 6 book boxed set (collector's library),eng, arthur_conan_doyle crw_publishing eng novels sherlock holmes hound doyle
1039376,decline and fall,en-GB, evelyn_waugh csa_word en-GB pennyfeather farcical bestechetwynde paul schoolteacher
1062253,vampire slayers: stories of those who dare to take back the night,eng, martin_harry_greenberg cumberland_house_publishing eng vampires garlic blood crucifixes stories
1096186,confessions of an s.o.b.,eng, allen_h._neuharth currency eng reporter newspapers maverick americas ceoand
1000295,naked in cyberspace: how to find personal information online,eng, carole_a._lane cyberage_books eng genealogical databases privacy records search
1029329,from alice to harry potter: children's fantasy in england,eng, colin_manlove cybereditions eng literature books childrens book reader
1001771,the velvet rage: overcoming the pain of growing up gay in a straight man's world,eng, alan_downs da_capo_lifelong_books eng sexuality gay straight flamboyantly male
1020609,the devil knows how to ride: the true story of william clarke quantril and his confederate raiders,eng, edward_e._leslie da_capo_press eng 1863 massacre lawrence brutality unionist
1088969,the sound of the city: the rise of rock and roll,en-GB, charlie_gillett da_capo_press en-GB rock illustrations bibliography rise listening
1090151,"an illustrated history of horror and science-fiction films: the classic era, 1895-1967",eng, carlos_clarens da_capo_press eng films frankenstein filmmakers film movies
1076540,sugar ray,eng, dave___anderson da_capo_press eng boxing middleweight boxer robinson welterweight
1003601,blue eyes / marilyn the wild / the education of patrick silver / secret isaac (isaac quartet #1-4),eng,isaac_quartet_#1-4 jerome_charyn da_capo_press eng isaac detective inspector books quartet
1021599,scipio africanus:  greater than napoleon,eng, b.h._liddell_hart da_capo_press eng hannibal carthage scipio generalship roman
1000025,the desire and pursuit of the whole: a romance of modern venice,eng, frederick_rolfe da_capo_press eng rolfe rolfes desire mann venice
1019076,china to me: a partial autobiography (china in the 20th century),eng, emily_hahn da_capo_press eng emily hahn nonfiction chinese literary
1008830,the spanish ulcer: a history of peninsular war,eng, david__gates da_capo_press eng peninsular napoleonic 1814 napoleon napoleons
1086644,don't let me be misunderstood: a memoir,en-GB, eric_burdon da_capo_press en-GB burdon lennon lennons beatles hendrix
1086135,a traveller in rome,en-US, h.v._morton da_capo_press en-US rome morton mortons pietro piazza
1076425,the stilwell papers,eng, joseph_w._stilwell da_capo_press eng stilwell stilwells 1944 commanders war
1034420,meetings with jung,eng, edward_armstrong_bennet daimon_verlag eng jungian jung diary jungs psychiatrist
1084395,the invitation,eng, claude_simon dalkey_archive_press eng novel moscow simon simons soviets
1013883,chapel road,eng, louis_paul_boon dalkey_archive_press eng novel book author road poet
1040666,the perhapanauts: first blood,eng, todd_dezago dark_horse eng ghost shadows creatures mysterious agents
1068736,harlan ellison's watching,eng, harlan_ellison dark_horse_books eng ellison cinema films film movies
1074937,"eden: it's an endless world, volume 8 (eden: it's an endless world, #8)",eng,"eden:_it's_an_endless_world,_#8 hiroki_endo dark_horse_comics eng eden endo endos elijah elijahs"
1046317,the bachelor prince,eng, misao_hoshiai dark_horse_comics eng stefano stefanos bachelor bride manga
1085744,aliens volume 6: rogue,eng, ian_edginton dark_horse_comics eng torture kleist alien aliens ernst
1064339,blind date,eng, mihoko_hirose dark_horse_comics eng catherine met blind sister desire
1031876,"blade of the immortal, volume 4: on silent wings",eng, hiroaki_samura dark_horse_manga eng manji manjis anotsu samurai swordsmen
1022985,orion,eng, masamune_shirow dark_horse_manga eng yamata empire masamune destructionwild destruction
1063060,"blade of the immortal, volume 6: dark shadows",eng, hiroaki_samura dark_horse_manga eng manji ronin feudal warrior japan
1094484,the london of sherlock holmes,eng, michael_harrison david_&_charles eng holmes sherlockians holmess sherlock londons
1057313,the tea planter's daughter,eng, sara_banerji david_&_charles eng julia julias daughters clockhouses narrates
1050594,100 great ways to make cards,en-US, shirley_toogood david_&_charles en-US cardmaking designs stepbystep card projects
1067250,a gift from st. nicholas,eng, christine_bolley david_c._cook eng nicholas giftgiving christmas gifts christine
1042433,"the busiest man in england: the life of joseph paxton, gardener, architect, and victorian visionary",en-US, kate_colquhoun david_r._godine_publisher en-US paxton paxtons victorians architect victorian
1002699,the baffle book: fifteen fiendishly challenging detective puzzles,eng, lassiter_wren david_r._godine_publisher eng detective puzzles crime police unravelling
1015166,sorotchintzy fair,eng, nikolai_gogol david_r._godine_publisher eng tale russian story superstitions traditional
1012548,the great piratical rumbustification & the librarian and the robbers,eng, margaret_mahy david_r._godine_publisher eng talesthe librarian literature tale robbers
1055886,yonder comes the other end of time,eng, suzette_haden_elgin daw eng telepaththe telepath coyote communipaths communipath
1086463,sword and sorceress xix,eng, marion_zimmer_bradley daw eng sorceress sorcery sorceresstobe magicalwhere magicroam
1086475,"city of sorcery (darkover, #14)",en-US,"darkover,_#14 marion_zimmer_bradley daw en-US magdalen haunted darkover dark lorne"
1096471,child of thunder (the last of the renshai #3),eng,the_last_of_the_renshai_#3 mickey_zucker_reichert daw eng trilogy renshai novel reichert wizard
1022152,a tapestry of lions (chronicles of the cheysuli #8),eng,chronicles_of_the_cheysuli_#8 jennifer_roberson daw eng prophecy kellin throne heir ihlini
1057706,death's master (tales from the flat earth 2),eng, tanith_lee daw eng darknesstanith darkness witcheries demonlords lee
1096472,the western wizard (the last of the renshai #2),eng,the_last_of_the_renshai_#2 mickey_zucker_reichert daw eng renshai prophecies novel guardians giftburden
1014278,tailchaser's song,eng, tad_williams daw eng tailchaser catfriend feline cat fritti
1086456,"two to conquer (darkover, #7)",eng,"darkover,_#7 marion_zimmer_bradley daw eng warring novel witchcraft combat chaosthis"
1086472,the heritage of hastur,eng, marion_zimmer_bradley daw eng darkover novel books starborne terran
1029367,the 1984 annual world's best sf,eng, donald_a._wollheim daw eng asimov tales fiction genre silverberg
1086465,the forbidden tower,en-US, marion_zimmer_bradley daw en-US novel guardians powers darkover saga
1062544,the mad god's amulet (the history of the runestaff #2),eng,the_history_of_the_runestaff_#2 michael_moorcock daw eng hawkmoon dorian beastman amulet multiverse
1029370,the 1986 annual world's best sf,eng, donald_a._wollheim daw eng earthgate mars clarke channel ellison
1026511,elric at the end of time,eng, michael_moorcock daw eng elric enchantment artist swordsman michael
1025961,creature fantastic,eng, denise_little daw eng dragonsunicornscatsfantastica animals beasts hound unicorn
1026656,tarot fantastic,eng, martin_harry_greenberg daw_books eng divination tarot fortunes tales mystical
1029368,the 1974 annual world's best sf,eng, donald_a._wollheim daw_books_(nyc) eng cuckoo shortstory deathbird 1973 novella
1044551,the end of the dream,eng, philip_wylie daw_books_(nyc) eng wylie novel wylies books environment
1079342,if i were an evil overlord,eng," martin_harry_greenberg daw_books,_inc. eng tales gamut overlord fantasy fiction"
1029369,the 1981 annual world's best sf,eng," donald_a._wollheim daw_books,_inc._(nyc) eng beethoven wollheimvariation spaceship spinradnightflyers theme"
1014282,"stone of farewell (memory, sorrow, and thorn, #2)",eng,"memory,_sorrow,_and_thorn,_#2 tad_williams daw_hardcover eng trilogy kingdom darkness dread king"
1073107,"take a thief (heralds of valdemar, #5)",eng,"heralds_of_valdemar,_#5 mercedes_lackey daw_hardcover eng thief skif lackeys valdemars orphan"
1053996,rediscovery  (darkover - chronological order #11),eng,darkover_-_chronological_order_#11 marion_zimmer_bradley daw_hardcover eng leonie darkover psychic hastur laran
1045342,"the silver gryphon (valdemar: mage wars, #3)",eng,"valdemar:_mage_wars,_#3 mercedes_lackey daw_hardcover eng gryphons gryphon gryphonbut silversafter guard"
1091145,seashells by the seashore (sharing nature with children book),eng, marianne_berkes dawn_publications eng shells art shell creatures book
1017437,"h.e.r.o., vol. 1: powers and abilities (hero, #1)",eng,"hero,_#1 will_pfeifer dc_comics eng superpowers powers heroes power abilities"
1094011,robin: teenage wasteland,eng, adam_beechen dc_comics eng cello tpb written pages published
1060675,superman: godfall,en-GB, michael_layne_turner dc_comics en-GB superman krypton kryptonians futuresmiths metropoliss
1066683,"the enemy ace archives, vol. 1",eng, robert_kanigher dc_comics eng soldier war fighter tales ace
1040756,"jsa, vol. 4: fair play",eng, geoff_johns dc_comics eng jsa jsas gambling crime dicecollecting
1022029,superman/batman: alternate destinies,eng, john_byrne dc_comics eng tales comics batman superman stories
1077521,superman for all seasons,en-US, jeph_loeb dc_comics en-US superman lois smallville luthor hero
1000059,"green arrow, vol. 2: sounds of violence",en-US, kevin_smith dc_comics en-US comics arrow comic violence continuesoliver
1014578,aquaman: time and tide,eng, peter_david dc_comics eng tide miniseries time collects
1014575,aquaman: the waterbearer,eng, rick_veitch dc_comics eng aquaman sea atlantis underwater oceans
1085947,for the record: george clinton and p-funk; an oral history,eng, brian_agustyn dc_comics eng funk funkadelic pfunk rap booming
1063528,mr. majestic,eng, joe_casey dc_comics eng wildstorm majestic cancelled spotlight written
1014574,"aquaman, sword of atlantis: once and future",eng, kurt_busiek dc_comics eng aquaman shark atlantis undersea king
1093042,the books of magic,en-GB, neil_gaiman dc_comics en-GB sorcerer tim merlin constantine occult
1063540,fallen angel,eng, peter_david dc_comics eng criminals angels commonplace angel uncommon
1014740,batman: year one,en-US, frank_miller dc_comics en-US batman comics bruce waynes mazucchellis
1096748,"jsa, vol. 7: princes of darkness",eng, geoff_johns dc_comics eng superheroes superhero villains powergirl justice
